ID_AS;Chr_AS;Pos_init_AS;Pos_end_AS;Strand_AS;Name_As;Name_Sense;Chr_Sense;Pos_init_Sense;Pos_end_Sense;Strand_Sense;Id_Sense
ENSG00000227963;1;110286375;110339171;-1;RBM15-AS1;RBM15;1;110338506;110346681;1;ENSG00000162775
ENSG00000203865;1;116378437;116421301;-1;ATP1A1-AS1;ATP1A1;1;116372668;116410261;1;ENSG00000163399
ENSG00000232284;1;67832297;68202987;1;GNG12-AS1;GNG12;1;67701475;67833467;-1;ENSG00000172380
ENSG00000232284;1;67832297;68202987;1;GNG12-AS1;DIRAS3;1;68045886;68051717;-1;ENSG00000162595
ENSG00000232284;1;67832297;68202987;1;GNG12-AS1;WLS;1;68098473;68233120;-1;ENSG00000116729
ENSG00000232860;1;183460874;183472896;-1;SMG7-AS1;SMG7;1;183472216;183598246;1;ENSG00000116698
ENSG00000203739;1;173417793;173489407;-1;PRDX6-AS1;PRDX6;1;173477330;173488815;1;ENSG00000117592
ENSG00000226835;1;94247819;94411036;1;ARHGAP29-AS1;ARHGAP29;1;94148988;94275068;-1;ENSG00000137962
ENSG00000227959;1;16155176;16158148;1;EPHA2-AS1;EPHA2;1;16124337;16156069;-1;ENSG00000142627
ENSG00000231064;1;155194997;155205495;1;THBS3-AS1;THBS3;1;155195588;155209051;-1;ENSG00000169231
ENSG00000224699;1;110347116;110443817;1;LAMTOR5-AS1;LAMTOR5;1;110401249;110407942;-1;ENSG00000134248
ENSG00000232671;1;151279678;151281970;-1;ZNF687-AS1;ZNF687;1;151281618;151292176;1;ENSG00000143373
ENSG00000231789;1;9672405;9687573;-1;PIK3CD-AS2;PIK3CD;1;9651731;9729114;1;ENSG00000171608
ENSG00000237976;1;151346938;151348027;1;RFX5-AS1;RFX5;1;151340640;151347326;-1;ENSG00000143390
ENSG00000232480;1;218344190;218346024;-1;TGFB2-AS1;TGFB2;1;218345336;218444619;1;ENSG00000092969
ENSG00000230337;1;11099430;11102100;1;EXOSC10-AS1;EXOSC10;1;11066618;11099869;-1;ENSG00000171824
ENSG00000224616;1;100251528;100266179;-1;RTCA-AS1;RTCA;1;100266216;100292769;1;ENSG00000137996
ENSG00000236200;1;43685123;43708138;-1;KDM4A-AS1;KDM4A;1;43650149;43705518;1;ENSG00000066135
ENSG00000239636;1;35569807;35577771;-1;TFAP2E-AS1;TFAP2E;1;35573314;35595328;1;ENSG00000116819
ENSG00000249087;1;23368949;23371839;1;ZNF436-AS1;ZNF436;1;23359448;23369836;-1;ENSG00000125945
ENSG00000231365;1;119140391;119275973;1;WARS2-AS1;WARS2;1;119031216;119140654;-1;ENSG00000116874
ENSG00000224870;1;1399515;1402046;1;MRPL20-AS1;MRPL20;1;1401909;1407293;-1;ENSG00000242485
ENSG00000237463;1;165476833;165582155;-1;LRRC52-AS1;LRRC52;1;165544000;165563957;1;ENSG00000162763
ENSG00000203288;1;151790804;151794403;1;TDRKH-AS1;TDRKH;1;151770107;151791416;-1;ENSG00000182134
ENSG00000230424;1;19210355;19240704;1;EMC1-AS1;EMC1;1;19215660;19251552;-1;ENSG00000127463
ENSG00000230798;1;63320878;63324441;-1;FOXD3-AS1;FOXD3;1;63322567;63325128;1;ENSG00000187140
ENSG00000236810;1;23706901;23778325;-1;ELOA-AS1;ELOA;1;23743448;23762059;1;ENSG00000011007
ENSG00000224093;1;93591972;93605573;1;BCAR3-AS1;BCAR3;1;93561741;93847150;-1;ENSG00000137936
ENSG00000231663;1;234372807;234373662;-1;COA6-AS1;COA6;1;234373456;234385080;1;ENSG00000168275
ENSG00000227591;1;209661356;209724125;-1;HSD11B1-AS1;HSD11B1;1;209686178;209734949;1;ENSG00000117594
ENSG00000224459;1;15740048;15749896;-1;SLC25A34-AS1;SLC25A34;1;15736258;15741392;1;ENSG00000162461
ENSG00000224459;1;15740048;15749896;-1;SLC25A34-AS1;TMEM82;1;15742499;15747982;1;ENSG00000162460
ENSG00000186056;1;30718504;30726827;1;MATN1-AS1;MATN1;1;30711277;30723585;-1;ENSG00000162510
ENSG00000285905;1;39779969;39781418;1;BMP8B-AS1;BMP8B;1;39757182;39788865;-1;ENSG00000116985
ENSG00000236546;1;39897745;39899098;1;MYCL-AS1;MYCL;1;39895426;39902256;-1;ENSG00000116990
ENSG00000232825;1;99004276;99244794;1;PLPPR5-AS1;PLPPR5;1;98890245;99227929;-1;ENSG00000117598
ENSG00000235919;1;155562026;155563944;1;ASH1L-AS1;ASH1L;1;155335268;155563162;-1;ENSG00000116539
ENSG00000224687;1;178090677;178093984;-1;RASAL2-AS1;RASAL2;1;178094104;178484147;1;ENSG00000075391
ENSG00000237605;1;206634184;206635714;-1;DYRK3-AS1;DYRK3;1;206635536;206684419;1;ENSG00000143479
